Date,Time,SO2,NO,NO2,NOX,CO,O3,PM25,PM10,Temperature,RH,Solar Rad,BP,Rain
14/01/2018,22,13.37,,,,,,263.9,323.04,13.77,91.93,8.22,1014.8,
14/01/2018,23,13.44,,,,,,226.24,286.19,13.38,92.72,8.16,1014.76,
14/01/2018,0,12.73,,,,,,200.46,257.48,13.05,93.27,8.06,1014.49,
15/01/2018,1,12.47,,,,,,182.74,237.75,12.82,93.76,8.09,1014.21,
15/01/2018,2,12.55,,,,,,175.22,229.78,12.46,94.2,8.29,1013.9,
15/01/2018,3,12.54,,,,,,214.95,294.95,12.23,95.72,8.11,1013.39,
15/01/2018,4,12.15,,,,,,179.94,255.43,11.9,95.9,8.03,1013.06,
15/01/2018,5,11.98,,,,,,176.36,232.25,11.73,96.2,8.17,1013.06,
15/01/2018,6,11.79,,,,,,154.97,205.76,11.66,96.56,8.15,1013.37,
15/01/2018,7,11.44,,,,,,154.43,199.14,11.83,96.86,10.11,1013.91,
15/01/2018,8,11.33,,,,,,168.15,236.03,12.17,97.03,34.39,1014.68,
15/01/2018,9,11.74,,,,,,174.01,240.31,12.58,97,68.89,1015.62,
15/01/2018,10,11.99,,,,,,206.29,356.39,12.73,96.86,98.92,1016.15,
15/01/2018,11,11.67,,,,,,216,370,13.69,95.98,270.27,1015.85,0.02
15/01/2018,12,12.88,,,,,,279.3,447.23,16.81,93.18,408.96,1014.63,
15/01/2018,13,13.68,,,,,,303.78,424.41,19.23,75.07,388.57,1013.28,
15/01/2018,14,12.67,,,,,,268.26,390.74,20.94,62.57,355.59,1011.93,
15/01/2018,15,12.88,,,,,,205.56,277.04,21.6,57,247.44,1010.86,
15/01/2018,16,12.93,,,,,,176.5,251.09,22.15,54.9,151.83,1010.33,
15/01/2018,17,13.4,,,,,,156.11,213.02,21.55,60.07,61.59,1009.83,
15/01/2018,18,12.97,,,,,,155,237.49,20.07,68.74,13.64,1010.09,
15/01/2018,19,13.08,,,,,,222.06,489.32,18.96,74.88,8.28,1010.74,
15/01/2018,20,13.09,,,,,,261.59,488.81,17.95,78.15,8.07,1011.58,
15/01/2018,21,13.67,,,,,,296.26,451.38,17.38,78.49,8.04,1012.5,
15/01/2018,22,13.75,,,,,,256.56,343.75,17.03,79.73,8.35,1013.27,
15/01/2018,23,13.56,,,,,,282.28,400.62,16.35,81.91,8.06,1013.59,
15/01/2018,0,14.32,,,,,,294.33,438.9,15.78,80.61,8.23,1013.52,
16/01/2018,1,14.51,,,,,,222.48,310.15,15.51,80.96,8.2,1013.32,
16/01/2018,2,14.18,,,,,,243.43,318.96,14.76,84.72,8.37,1013.19,
16/01/2018,3,13.88,,,,,,244.06,329.58,14.6,87.15,8.17,1012.62,
16/01/2018,4,14.2,,,,,,286.38,427.66,14.78,87.59,8.04,1012.45,
16/01/2018,5,13.46,,,,,,267.34,349.56,14.49,88.07,8.04,1012.43,
16/01/2018,6,13.72,,,,,,253.67,320.35,14.11,89.57,8.23,1012.74,
16/01/2018,7,13.58,,,,,,337.77,521.81,13.6,90.99,10.07,1013.27,
16/01/2018,8,14.4,,,,,,293.23,372.86,14.08,89.67,57.63,1014.18,
16/01/2018,9,14.36,,,,,,231.6,290.06,16.16,80.8,180.49,1015.09,
16/01/2018,10,14.52,,,,,,253.37,333.83,18.08,72.51,322.84,1015.61,
16/01/2018,11,,,,,,,235.22,320.1,19.67,65.9,438.15,1015.1,
16/01/2018,12,,,,,,,182.79,260.2,21.46,56.39,473.65,1014.11,
16/01/2018,13,,,,,,,139.72,201.36,22.67,49.63,432.04,1012.52,
16/01/2018,14,,,,,,,126.1,179.97,23.2,46.14,371.54,1011.16,0.02
16/01/2018,15,,,,,,5.19,86.94,143.75,23.47,45.06,265.61,1010.16,
16/01/2018,16,12.5,,,,,9.44,84.11,133.61,23.37,45.7,163.82,1009.52,
16/01/2018,17,14.01,,,,,7.26,89.28,155.69,22.46,50.88,66.07,1009.12,
16/01/2018,18,21.33,,,,,6.01,102.55,181.78,20.87,58.29,12.39,1009.45,0.02
16/01/2018,19,32.01,,,,,2,130.47,246.19,19.65,65.6,7.86,1010.26,
16/01/2018,20,19.14,,,,,1.08,237.02,321.64,18.66,69.31,8.13,1011.18,
16/01/2018,21,9.66,,,,,0.99,191.58,273.52,18.02,71.46,7.9,1011.8,
16/01/2018,22,6,,,,,0.76,173.15,257.85,17.5,72.67,8.01,1012.63,
16/01/2018,23,3.36,,,,,0.64,184.59,252.58,16.82,74.31,7.9,1012.74,
16/01/2018,0,1.81,,,,,0.57,166.17,238.31,16.34,76.33,8.19,1012.62,
17/01/2018,1,1.47,,,,,0.48,174.64,249.45,15.75,78.92,8.09,1012.6,
17/01/2018,2,3.59,,,,,0.61,204.96,264.26,15.49,80.68,8.1,1012.38,
17/01/2018,3,2.51,,,,,0.61,236.07,332.78,14.74,83.23,8.02,1012.23,
17/01/2018,4,2.84,,,,,0.5,205,255.05,14.33,84.98,8.18,1012.05,
17/01/2018,5,4.44,,,,,0.54,205.29,258.7,14.02,86.75,8.08,1011.86,
17/01/2018,6,4.46,,,,,0.54,215,325,13.89,87.47,8.13,1012.08,
17/01/2018,7,2.56,,,,,0.54,,,13.45,88.75,11.47,1012.59,
17/01/2018,8,2.42,,,,,0.78,188.35,241.95,14.31,87.07,65.11,1013.33,
17/01/2018,9,7.11,,,,,0.57,202.48,283.3,16.79,78.49,189.03,1014.03,
17/01/2018,10,16.88,,,,,0.62,221.98,340.36,19.33,68.79,311.66,1014.72,
17/01/2018,11,19.5,,,,,0.72,260,437,21.32,62.94,371.89,1014.56,
17/01/2018,12,,,,,,,,,22.27,58.91,418.6,1013.74,
17/01/2018,13,68.28,,,,,7.05,270,463,23.51,54.58,409.88,1012.54,0.02
17/01/2018,14,22.09,,,,,7.99,268.05,460.53,24.31,53.32,339.36,1011.62,
17/01/2018,15,13.9,,,,,11.57,191.95,348.93,24.71,51.7,249.97,1010.7,0.02
17/01/2018,16,18.32,,,,,10.5,151.1,226.41,24.36,57,133.43,1010.23,
17/01/2018,17,20.38,,,,,6.6,155.65,243.67,23.14,63.52,50.91,1009.86,
17/01/2018,18,21.38,,,,,4.18,181.81,272.66,21.87,68.24,12.33,1010.19,
17/01/2018,19,32.49,,,,,1.06,212.49,326.63,20.79,72.6,7.88,1010.64,
17/01/2018,20,32.09,,,,,1.18,233.33,353.19,19.91,76.92,7.83,1011.28,
17/01/2018,21,21.33,,,,,0.99,321.55,399.25,18.91,81.82,8.16,1012.21,
17/01/2018,22,14.58,,,,,1.48,209.84,274.86,18.2,85.08,7.87,1013.13,
17/01/2018,23,18.07,,,,,1.51,240.65,311,17.57,86.34,7.68,1013.34,0.02
17/01/2018,0,14.2,,,,,0.95,226.68,,16.85,88.43,8.11,1013.3,
18/01/2018,1,9.19,,,,,0.79,211.42,267.81,16.28,89.7,8.41,1013.3,
18/01/2018,2,7.68,,,,,0.5,185.15,228.21,15.98,90.29,8.09,1012.81,
18/01/2018,3,7.64,,,,,0.48,191.05,237.12,15.74,90.17,8.13,1012.3,
18/01/2018,4,6.88,,,,,0.48,192.57,241.56,15.44,90.16,8.13,1012.03,
18/01/2018,5,4.93,,,,,0.44,172.29,225.98,15.37,87.7,8.09,1012.09,
18/01/2018,6,4.28,,,,,0.45,148.65,183.6,15.4,86.96,7.91,1012.35,
18/01/2018,7,6.2,,,,,0.48,174.42,209.44,15.48,86.14,10.55,1012.84,
18/01/2018,8,7.06,,,,,0.57,191.25,229.53,16.13,84.63,64.65,1013.78,
18/01/2018,9,11.03,,,,,0.82,231.56,289.33,18.59,72.87,213.93,1014.7,
18/01/2018,10,12.48,,,,,1.68,177.2,303.69,20.69,61.25,378.12,1015.17,0.02
18/01/2018,11,12.54,,,,,3.32,150.28,327.3,22.8,53.72,468.54,1014.84,
18/01/2018,12,12.1,,,,,6.24,160.77,255.53,24.29,49.97,480.09,1013.93,
18/01/2018,13,21.3,,,,,3.55,149.33,235.65,25.45,45.26,455.65,1012.78,
18/01/2018,14,15.27,,,,,5.86,108.78,175.33,25.8,43.93,390,1011.89,0.02
18/01/2018,15,11.91,,,,,10.49,94.43,178.05,25.55,43.32,265.51,1011.08,0.03
18/01/2018,16,11.67,,,,,10.76,86.55,151.8,25.72,41.52,168.83,1010.69,
18/01/2018,17,23.97,,,,,,72.06,150.16,24.78,46.12,67.83,1010.22,
18/01/2018,18,32.6,,,,,,87.58,170.89,22.97,56.43,12.4,1010.58,
18/01/2018,19,33.4,,,,,,130.93,247.69,21.76,59.09,7.94,1011.32,
18/01/2018,20,36.1,,,,,,165.87,259.92,21.09,62.06,8.23,1012.09,
18/01/2018,21,28.55,,,,,,189.26,320.6,20.05,66.36,8.1,1012.83,
18/01/2018,22,16.2,,,,,,212.36,362.23,19.39,67.42,8,1013.42,
18/01/2018,23,10.52,,,,,,158.71,234.57,18.74,69.98,7.89,1013.94,
18/01/2018,0,9.2,,,,,,144.9,217.37,18.13,72.88,8.06,1013.98,
19/01/2018,1,8.58,,,,,,156.18,224.77,17.59,76.49,7.89,1013.79,
19/01/2018,2,7.6,,,,,,168.78,256.21,17.17,77.48,7.84,1013.19,
19/01/2018,3,6.91,,,,,,164.39,243.05,16.93,77.46,7.96,1012.76,
19/01/2018,4,9.03,,,,,,147.14,205.77,16.5,78.27,7.91,1012.49,
19/01/2018,5,10.13,,,,,0.69,163.67,216.42,16,80.18,7.63,1012.64,
19/01/2018,6,7.39,,,,,0.52,170.24,220.96,15.48,82.93,7.97,1013.04,
19/01/2018,7,5.97,,,,,0.46,163.5,205.95,15.04,85.02,11.65,1013.77,
19/01/2018,8,5.27,,,,,0.5,179.48,219.98,15.98,81.49,76.81,1014.42,
19/01/2018,9,10.48,,,,,,187.42,249.31,18.84,70.42,251.65,1014.92,
19/01/2018,10,14.33,,,,,,212.81,303.49,21.31,57.88,415.07,1015.36,
19/01/2018,11,16.58,,,,,,185.46,280.98,22.99,47.14,526.48,1015.32,
19/01/2018,12,11.21,,,,,,144.44,240.2,24.64,43.09,518.06,1014.24,
19/01/2018,13,13.4,,,,,,137.6,217.86,25.31,39.52,473.06,1013.24,
19/01/2018,14,10.52,,,,,,129.78,224.69,25.78,36.45,414.83,1012.4,0.02
19/01/2018,15,9.45,,,,,,92.68,168.93,26.68,34.62,299.48,1011.87,0.02
19/01/2018,16,9.35,,,,,,87.71,165.7,26.34,35.22,185.74,1011.52,
19/01/2018,17,15.78,,,,,,73.97,139.78,25.17,39.82,81.82,1011.58,0.02
19/01/2018,18,24.83,,,,,,87.9,203.39,22.88,48.01,13.92,1011.93,0.02
19/01/2018,19,35.63,,,,,,122.53,271.49,21.18,54.11,8.05,1012.64,
19/01/2018,20,16.25,,,,,,140.08,249.77,20.16,56.89,7.92,1013.29,
19/01/2018,21,14.3,,,,,,140.76,220.17,19.27,60.42,7.72,1013.84,
19/01/2018,22,8.64,,,,,,136.71,208.72,18.54,64.53,7.78,1014.18,
19/01/2018,23,8.41,,,,,,123.08,193.07,17.77,68.94,8.04,1014.14,
19/01/2018,0,8.58,,,,,,134.68,193.85,17.23,71.86,8.03,1013.85,
20/01/2018,1,8.3,,,,,,133.09,193.87,16.57,75.39,8.02,1013.58,
20/01/2018,2,7.35,,,,,,157.64,218.65,15.94,79.21,8.26,1013.11,
20/01/2018,3,7.68,,,,,,165.32,227,15.52,81.38,8.22,1012.51,
20/01/2018,4,7.58,,,,,,171.7,231.53,15.03,84.01,8.17,1012.04,
20/01/2018,5,7.83,,,,,,205.19,296.97,14.73,85.88,8.1,1011.96,
20/01/2018,6,6.95,,,,,,248.45,378.15,14.22,88.12,7.99,1012.35,
20/01/2018,7,7.32,,,,,,197.87,268.51,13.66,89.79,11.29,1012.83,
20/01/2018,8,6.59,,,,,,185.58,230.07,14.15,89.68,81.66,1013.51,
20/01/2018,9,10.66,,,,,,195.14,285.42,15.94,81.54,275.39,1014.37,
20/01/2018,10,12.27,,,,,,227.13,345.67,18.72,66.82,463.43,1014.88,
20/01/2018,11,19.19,,,,,,180.91,249.49,20.88,55.27,555.23,1014.55,
20/01/2018,12,28.91,,,,,,154.81,219.49,22.46,45.12,568.13,1013.72,
20/01/2018,13,14.52,,,,,,126.81,242.31,23.67,34.23,534.07,1012.71,0.02
20/01/2018,14,12.92,,,,,,78.52,142.78,24.57,33.06,443.28,1011.67,0.02
20/01/2018,15,14.29,,,,,,72.11,139.02,25.03,33.88,314.05,1010.81,
20/01/2018,16,8.35,,,,,,62.08,128.15,24.63,35.01,204.38,1010.43,
20/01/2018,17,,,,,,,,,,,,,
20/01/2018,18,,,,,,,,,,,,,
20/01/2018,19,,,,,,,,,,,,,
20/01/2018,20,9.98,,,,,,,,19.46,58.02,8.02,1012.27,
20/01/2018,21,28.43,,,,,,174.67,273.88,18.51,62.86,7.9,1012.74,
20/01/2018,22,17.58,,,,,,210.2,311.21,17.74,66.98,8.06,1012.9,
20/01/2018,23,13.68,,,,,,191.08,283.53,17.43,69.93,8.07,1012.84,
20/01/2018,0,13.66,,,,,,233.08,444.75,16.9,71.43,8.25,1012.85,
21/01/2018,1,16.14,,,,,,277.97,581.99,16.63,72.45,8.09,1012.69,
21/01/2018,2,20.16,,,,,,251.49,421.61,16.17,77.83,8.17,1012.44,
21/01/2018,3,20.84,,,,,,326.03,676.51,15.44,82.99,8.03,1012.42,
21/01/2018,4,20.32,,,,,,373.05,658.94,15.1,85.18,8.09,1012.21,
21/01/2018,5,19.98,,,,,,383.47,665.98,15.06,84.65,8.1,1012.19,
21/01/2018,6,15.18,,,,,,363.66,615.55,14.03,89.22,8.15,1012.54,
21/01/2018,7,14.66,,,,,,340.22,608.59,13.94,89.09,11.55,1013.09,
21/01/2018,8,17.62,,,,,,377.48,594.72,14.93,87.59,70.68,1014.01,
21/01/2018,9,32.4,,,,,,377.2,626.34,17.95,73.54,232.35,1014.68,
21/01/2018,10,23.14,,,,,,302.43,421.05,20.71,58.56,409.98,1015.14,
21/01/2018,11,10.74,,,,,12.26,156.5,215,22.56,49.8,522.19,1014.72,
21/01/2018,12,8.33,,,,,15.29,128.73,,23.36,46.64,518.83,1013.62,0.02
21/01/2018,13,9.9,,,,,17.55,135.57,196,24.1,41.2,460.24,1012.31,
21/01/2018,14,8.04,,,,,21.94,118.79,196,24.88,35.13,411.49,1011.28,
21/01/2018,15,7.63,,,,,20.61,103.76,,25.31,32.87,299.11,1010.35,0.02
21/01/2018,16,10.11,,,,,23.88,89.53,156,25.15,34.75,180.74,1009.85,
21/01/2018,17,16.43,,,,,,110.2,,23.86,43.4,73.51,1009.37,0.02
21/01/2018,18,17.41,,,,,,149.99,261.84,21.97,54.7,14.28,1009.49,
21/01/2018,19,19.04,,,,,,209.95,395.54,20.64,60.45,8.1,1010.07,
21/01/2018,20,24.61,,,,,,245.95,481.65,19.83,61.26,8.04,1010.65,
21/01/2018,21,20.51,,,,,,286.49,490.64,18.94,66.13,7.97,1011.31,
21/01/2018,22,10.79,,,,,,231.26,332.58,17.75,74.84,7.97,1011.88,
21/01/2018,23,10.33,,,,,,259.12,354.08,16.96,79.57,8.19,1012.11,
21/01/2018,0,9.84,,,,,,281.42,367.78,16.27,83.68,8.08,1011.95,
22/01/2018,1,7.62,,,,,,281.97,360.39,15.86,86.36,8,1011.99,
22/01/2018,2,6.05,,,,,0.87,236.32,302.14,15.54,88.28,8.31,1011.83,
22/01/2018,3,5.25,,,,,,240.8,304.77,15.16,90.18,8.19,1011.55,
22/01/2018,4,5.22,,,,,0.49,251.16,316.37,14.75,91.86,8.28,1011.19,
22/01/2018,5,3.23,,,,,,253.16,333.35,14.1,93.02,8.09,1011.04,
22/01/2018,6,2.51,,,,,,250.17,318.89,13.16,95.39,8.17,1011.45,
22/01/2018,7,3.15,,,,,,192.91,237.99,13,96.05,11.34,1011.76,
22/01/2018,8,4.21,,,,,,168.84,213.36,13.16,96.21,41.63,1012.35,
22/01/2018,9,,,,,,,,,,,,,
22/01/2018,10,,,,,,,,,,,,,
22/01/2018,11,25.57,,,,,,,,16.62,86.9,436.19,1013.34,0.02
22/01/2018,12,51.02,,,,,1,285.65,433.51,19.34,70.83,484.81,1012.23,
22/01/2018,13,38.47,,,,,1.66,233.34,362.17,21.59,61.81,452.43,1011.24,0.03
22/01/2018,14,36.98,,,,,1.89,201.07,337.39,23.43,55.31,386.68,1010.24,0.02
22/01/2018,15,20.47,,,,,10.79,175.46,310.56,24.31,48.17,274.29,1009.44,0.02
22/01/2018,16,14.03,,,,,15.76,135.32,227.9,24.09,47.68,154.99,1009.21,
22/01/2018,17,15.09,,,,,6.66,139,219.2,22.95,55.45,63.51,1008.76,
22/01/2018,18,16.06,,,,,1.07,145.24,299.85,21.31,67.59,13.49,1008.94,
22/01/2018,19,15.34,,,,,0.65,215.98,486.24,20.38,70.73,8.09,1009.33,
22/01/2018,20,14.71,,,,,0.54,253.07,472.93,19.77,72.38,8.18,1010.13,
22/01/2018,21,15.14,,,,,0.54,285.29,572.83,18.93,72.84,8.15,1010.67,
22/01/2018,22,16.89,,,,,0.55,245.69,408.63,18.47,74.26,8.16,1011.01,
22/01/2018,23,33.85,,,,,0.71,285.64,451.59,18.22,75.68,8.05,1011.6,
22/01/2018,0,26.03,,,,,1.22,368.46,573,17.75,78.69,8.07,1011.66,
23/01/2018,1,21.47,,,,,1.31,,,17.17,82.5,8.14,1011.63,
23/01/2018,2,22.07,,,,,1.28,426.07,764.71,17.01,83.17,8.22,1011.36,
23/01/2018,3,19.07,,,,,1.08,370.84,597.11,16.8,83.6,7.94,1011.11,
23/01/2018,4,16.74,,,,,0.97,327.69,630.56,16.64,84.71,8.25,1010.8,
23/01/2018,5,15.37,,,,,0.85,308.18,537.84,16.21,85.98,8.18,1010.73,
23/01/2018,6,13.49,,,,,0.81,276.78,389.7,15.7,88.14,7.99,1010.83,
23/01/2018,7,11.94,,,,,0.66,282.97,393.21,15.56,88.68,11.29,1011.09,
23/01/2018,8,13.41,,,,,0.62,249.33,317.24,16.46,86.12,63.58,1011.63,
23/01/2018,9,21.09,,,,,0.63,242.08,334.68,19.55,71.39,199.43,1012.03,
23/01/2018,10,24.98,,,,,0.63,238.03,350.98,22.26,56.53,344.76,1012.27,
23/01/2018,11,18.61,,,,,1.31,181.02,280.23,23.81,50.2,443.7,1012.04,
23/01/2018,12,24.63,,,,,2.14,146.56,228.76,24.9,49.49,449.75,1011.23,
23/01/2018,13,13.93,,,,,7.81,140.9,213,25.51,48.77,416.37,1010.35,
23/01/2018,14,11.76,,,,,13.42,127.65,211.26,25.83,46.78,368.66,1009.41,0.02
23/01/2018,15,9.41,,,,,14.77,112.28,186.35,26.43,44.72,269.29,1008.61,
23/01/2018,16,8.5,,,,,15.46,103.84,162.95,26.2,45.77,167.47,1008.26,
23/01/2018,17,16.28,,,,,8.28,103.69,191.65,25.08,48.38,74.39,1007.82,
23/01/2018,18,25.28,,,,,5.83,126.59,233.84,23.45,54.1,14.79,1008.14,0.02
23/01/2018,19,31.63,,,,,1.12,181.34,329.12,22.24,58.44,8.03,1008.7,
23/01/2018,20,29.59,,,,,0.65,210.58,385.61,21.47,61.63,8.42,1009.55,
23/01/2018,21,27.52,,,,,0.87,249.67,432.2,20.83,66.99,8.23,1010.01,
23/01/2018,22,22.53,,,,,0.78,373.95,754.92,20.04,70.27,8.25,1010.22,
23/01/2018,23,29.05,,,,,0.87,386.88,664.08,19.36,71.2,8.22,1010.54,
23/01/2018,0,39.47,,,,,2.68,418.11,770.66,18.86,73.48,8.39,1010.48,
24/01/2018,1,35.49,,,,,2.27,438.22,841.41,18.01,74.79,8.14,1010.09,
24/01/2018,2,42.09,,,,,1.2,398.74,669.27,17.55,68.75,8.12,1009.72,
24/01/2018,3,29.84,,,,,0.74,285.51,420.39,17.96,62.2,8.29,1009.1,
24/01/2018,4,19.03,,,,,0.73,198.79,279.67,17.64,64.73,7.98,1008.91,
24/01/2018,5,16.34,,,,,0.69,193.74,272.03,17.15,70.34,8.12,1008.83,
24/01/2018,6,17.51,,,,,0.69,275.26,517.07,16.83,76.41,8.11,1009.25,
24/01/2018,7,22.91,,,,,0.87,308.65,525.83,16.29,81.29,11.63,1009.43,
24/01/2018,8,19.39,,,,,1.42,411.16,630.82,16.47,84.64,66.69,1009.98,
24/01/2018,9,20.77,,,,,1.38,,856.83,16.8,82.22,179.86,1010.75,
24/01/2018,10,50.31,,,,,1.25,397.81,802.69,20.1,69.6,326.49,1011.3,
24/01/2018,11,33.11,,,,,4.13,388.2,667.24,23.21,50.22,470.77,1011,0.02
24/01/2018,12,22.89,,,,,10.77,181.94,264.73,24.58,41.4,499.06,1009.91,
24/01/2018,13,14.22,,,,,15.79,149.61,239.07,25.84,32.01,458.06,1008.92,
24/01/2018,14,9.68,,,,,20.6,97.48,161.84,26.12,27.78,425.21,1007.87,0.02
24/01/2018,15,9.31,,,,,20.23,77.13,154.95,26.32,29.09,289.96,1007.35,
24/01/2018,16,9.84,,,,,19.89,82.11,153.06,26.2,30.35,177.13,1006.89,
24/01/2018,17,13.37,,,,,17.03,87.38,156.45,25.35,33.83,71.94,1006.33,
24/01/2018,18,16.55,,,,,0.96,106.75,213.4,23.73,41.01,14.42,1006.29,
24/01/2018,19,17.68,,,,,0.84,189.65,496.11,22.48,46.24,8.19,1006.89,
24/01/2018,20,18.38,,,,,1.42,295.95,591.87,21.34,53.41,8.14,1007.56,
24/01/2018,21,18.55,,,,,1.29,412.03,718,21.57,53.5,8.1,1008.1,
24/01/2018,22,15.52,,,,,0.67,446.64,,21.19,52.56,7.95,1008.67,
24/01/2018,23,18.17,,,,,0.55,246.79,502.73,20.74,54.98,7.99,1009.06,
24/01/2018,0,16.67,,,,,0.52,238.3,490.16,20.47,53.94,7.94,1008.72,
25/01/2018,1,14.29,,,,,0.54,210.52,452.63,20.03,55.18,8.22,1008.42,
25/01/2018,2,14.66,,,,,0.58,178.94,356.91,19.63,56.74,8.28,1008.26,
25/01/2018,3,13.14,,,,,0.52,240.93,523.88,19.31,59.37,8.04,1008.01,
25/01/2018,4,19.15,,,,,0.6,165.68,313.1,18.71,66.63,8.23,1008.02,
25/01/2018,5,18.31,,,,,0.48,230.58,475.21,18.37,72.51,8.06,1007.8,
25/01/2018,6,15.72,,,,,0.46,213.8,398.21,17.19,77.12,8.2,1008.36,
25/01/2018,7,15.98,,,,,0.56,207.39,323.14,16.6,78.64,10.4,1008.93,
25/01/2018,8,22.87,,,,,0.59,224.88,332.28,17.27,76.36,51.18,1009.76,
25/01/2018,9,35.25,,,,,0.65,327.13,470.24,19,69.48,144.56,1010.55,0.02
25/01/2018,10,46.21,,,,,0.72,330.28,487.65,20.28,63.77,257.38,1011.22,
25/01/2018,11,27.93,,,,,1.2,262.35,389.44,22.61,55.02,368.92,1011.09,0.02
25/01/2018,12,21.59,,,,,,239.01,411.44,24.21,50.23,404.3,1010.43,0.02
25/01/2018,13,17.64,,,,,6.8,309.87,493.14,25.43,41.89,409.76,1009.49,0.02
25/01/2018,14,14.34,,,,,7.63,155.03,246.26,26.32,36.75,365.48,1008.64,
25/01/2018,15,10.19,,,,,11.09,118.35,196.47,26.94,35.35,271.5,1007.96,
25/01/2018,16,,,,,,,,,,,,,
25/01/2018,17,8.39,,,,,7.44,94,154,25.76,37.92,74.98,1007.57,
25/01/2018,18,4.62,,,,,6.28,,,23.57,46.31,15.13,1007.97,
25/01/2018,19,9.11,,,,,1.69,119.75,248.56,22.21,49.41,7.99,1008.54,
25/01/2018,20,8.62,,,,,0.58,149.16,272.47,21.44,51.8,7.94,1009.38,
25/01/2018,21,10.59,,,,,0.56,155.65,293.19,20.85,53.96,7.75,1009.9,
25/01/2018,22,12.88,,,,,0.5,180.5,342.21,20.31,55.25,7.75,1010.67,
25/01/2018,23,21.66,,,,,0.49,160.53,308.35,20.09,53.12,7.81,1011.01,
25/01/2018,0,38.1,,,,,0.5,142.45,281.28,19.45,57,7.98,1011.03,
26/01/2018,1,48.64,,,,,0.4,163.13,292.03,19.05,58.9,7.95,1011.13,
26/01/2018,2,16.67,,,,,0.39,167.51,290.33,18.45,61.12,7.79,1010.9,
26/01/2018,3,17.73,,,,,0.46,99.49,200.64,18.2,60.11,8.04,1010.4,
26/01/2018,4,25.41,,,,,0.41,122.22,188.28,18.06,58.98,7.97,1010.08,
26/01/2018,5,14,,,,,0.39,131.66,203.56,17.54,59.43,7.9,1009.91,
26/01/2018,6,10.01,,,,,0.46,115.57,187.89,17.05,62.25,7.86,1010.24,
26/01/2018,7,12.44,,,,,0.48,97.33,150.95,16.28,67.7,12.36,1010.84,
26/01/2018,8,23.72,,,,,0.57,150.39,231.75,17.43,64.93,83.29,1011.42,
26/01/2018,9,38.05,,,,,0.55,212.75,327.23,19.99,54.79,262.95,1012.14,
26/01/2018,10,18.96,,,,,2.05,162.95,295.56,22.09,45.17,414.45,1012.67,
26/01/2018,11,9.81,,,,,7.02,121.33,317.37,23.76,38.78,500.92,1012.65,0.02
26/01/2018,12,12.41,,,,,9.2,94.66,246.78,24.5,36.8,522.52,1011.95,
26/01/2018,13,9.74,,,,,13.58,79.06,169.17,24.92,34.2,472.09,1011.19,0.02
26/01/2018,14,8.21,,,,,16.37,81.89,174.57,25.03,33.07,412.58,1010.32,0.02
26/01/2018,15,6.43,,,,,18.81,76.98,160.8,25.21,34.47,296.77,1009.46,0.02
26/01/2018,16,6.24,,,,,15.68,75.8,154.26,24.89,35.39,194.79,1009.01,0.02
26/01/2018,17,10.1,,,,,11.73,68.43,165.98,23.95,38.76,84.55,1008.92,
26/01/2018,18,24.56,,,,,7.76,85.84,205.86,22.37,44,16.22,1008.99,
26/01/2018,19,35.38,,,,,3.04,118.1,243.35,21.05,50.58,8.02,1009.36,
26/01/2018,20,27.97,,,,,0.98,161.85,300.9,20.56,53.97,8.07,1010.06,
26/01/2018,21,22.98,,,,,0.66,194.67,336.12,19.94,56.53,8.03,1010.78,
26/01/2018,22,24.03,,,,,0.64,183.75,301.32,19.4,58.13,8.11,1011.28,
26/01/2018,23,21.92,,,,,0.62,208.85,313.74,18.68,61.05,7.81,1011.49,
26/01/2018,0,17.34,,,,,0.56,198.48,302.15,18.15,64.19,7.83,1011.51,
27/01/2018,1,14.4,,,,,1.38,177.48,267.21,17.61,66.69,7.78,1011.74,
27/01/2018,2,10.95,,,,,1.04,158.05,233.81,17.03,68.66,7.99,1011.53,
27/01/2018,3,8.84,,,,,0.37,159.11,225.34,16.77,63.27,7.6,1011.24,0.02
27/01/2018,4,6.86,,,,,0.38,125.71,198.43,16.13,63.98,7.8,1011.12,
27/01/2018,5,7.35,,,,,0.36,115.89,175.64,15.63,67.58,7.9,1011.2,
27/01/2018,6,5.35,,,,,0.36,111.21,162.94,15.28,71.99,7.98,1011.64,
27/01/2018,7,6.16,,,,,0.63,120.99,162.16,15.38,74.24,12.02,1011.96,
27/01/2018,8,7.43,,,,,0.55,156.2,211.56,16.22,73.02,79.4,1012.54,
27/01/2018,9,10.72,,,,,1.04,164.18,234.46,17.92,64.87,238.22,1013.48,
27/01/2018,10,9.16,,,,,2.8,170.65,252.26,18.34,64.42,365.6,1014.39,
27/01/2018,11,8.89,,,,,3.66,156.91,221.16,16.79,74.06,443.54,1014.59,0.02
27/01/2018,12,7.19,,,,,6.88,153.58,226.62,18.09,66.49,509.09,1014.03,
27/01/2018,13,11.9,,,,,7.66,140.93,209.86,19.86,53.8,498.51,1012.96,0.41
27/01/2018,14,14.8,,,,,8.17,137.83,286.63,21.21,48.99,413.97,1011.81,
27/01/2018,15,10.8,,,,,11.93,131.68,232.21,21.73,47.1,294.43,1010.79,
27/01/2018,16,7.73,,,,,14.09,118.45,198.69,22.14,43.9,205.44,1010.23,0.02
